industry,skills,title,job_id
Computer Software,Cross-functional Team Leadership,"  Principal Data Scientist
",LI302
Computer Software,Contextual Research,"  Principal Data Scientist
",LI302
Computer Software,TensorFlow,"  Principal Data Scientist
",LI302
Computer Software,Optimization Models,"  Principal Data Scientist
",LI302
Computer Software,Bachelor's Degree,"  Principal Data Scientist
",LI302
Building Materials,SQL,"  Data Scientist
",LI303
Building Materials,Analytical Skills,"  Data Scientist
",LI303
Building Materials,Data Analysis,"  Data Scientist
",LI303
Building Materials,Data Mining,"  Data Scientist
",LI303
Building Materials,Data Science,"  Data Scientist
",LI303
Building Materials,Big Data,"  Data Scientist
",LI303
Building Materials,"Extract, Transform, Load (ETL)","  Data Scientist
",LI303
Building Materials,C#,"  Data Scientist
",LI303
Building Materials,Data Modeling,"  Data Scientist
",LI303
Building Materials,Data Warehousing,"  Data Scientist
",LI303
Building Materials,Bachelor's Degree,"  Data Scientist
",LI303
Information Technology and Services,Writing,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Data Analysis,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Statistics,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Graphics,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Government,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Communication,"  Data Analyst (Contract)
",LI304
Information Technology and Services,XML,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Security,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Business Intelligence,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Public Policy,"  Data Analyst (Contract)
",LI304
Information Technology and Services,Bachelor's Degree,"  Data Analyst (Contract)
",LI304
Computer Software,Python (Programming Language),"  Data Scientist (Python)
",LI305
Computer Software,SQL,"  Data Scientist (Python)
",LI305
Computer Software,Data Visualization,"  Data Scientist (Python)
",LI305
Computer Software,Data Science,"  Data Scientist (Python)
",LI305
Computer Software,R,"  Data Scientist (Python)
",LI305
Computer Software,Statistics,"  Data Scientist (Python)
",LI305
Computer Software,Manufacturing,"  Data Scientist (Python)
",LI305
Computer Software,Software as a Service (SaaS),"  Data Scientist (Python)
",LI305
Computer Software,Engineering,"  Data Scientist (Python)
",LI305
Computer Software,Workflow Management,"  Data Scientist (Python)
",LI305
Computer Software,Bachelor's Degree,"  Data Scientist (Python)
",LI305
Oil & Energy,Management,"  Data Analyst
",LI306
Oil & Energy,Petroleum,"  Data Analyst
",LI306
Oil & Energy,Gas,"  Data Analyst
",LI306
Oil & Energy,Earth Science,"  Data Analyst
",LI306
Oil & Energy,Oil & Gas Industry,"  Data Analyst
",LI306
Oil & Energy,Spotfire,"  Data Analyst
",LI306
Oil & Energy,Engineering,"  Data Analyst
",LI306
Oil & Energy,Machine Learning,"  Data Analyst
",LI306
Oil & Energy,Leadership,"  Data Analyst
",LI306
Oil & Energy,Upstream,"  Data Analyst
",LI306
Oil & Energy,Bachelor's Degree,"  Data Analyst
",LI306
Investment Banking,Hive,"  Big Data Developer
",LI307
Investment Banking,Software,"  Big Data Developer
",LI307
Investment Banking,Java,"  Big Data Developer
",LI307
Investment Banking,System Deployment,"  Big Data Developer
",LI307
Investment Banking,Apache Spark,"  Big Data Developer
",LI307
Investment Banking,Hadoop,"  Big Data Developer
",LI307
Investment Banking,Big Data,"  Big Data Developer
",LI307
Investment Banking,Business Analysis,"  Big Data Developer
",LI307
Investment Banking,Scala,"  Big Data Developer
",LI307
Investment Banking,Testing,"  Big Data Developer
",LI307
Information Technology and Services,Python (Programming Language),"  Sr. Director, Data Science
",LI308
Information Technology and Services,Data Science,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Neuro-Linguistic Programming (NLP),"  Sr. Director, Data Science
",LI308
Information Technology and Services,Business,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Artificial Intelligence (AI),"  Sr. Director, Data Science
",LI308
Information Technology and Services,Architectural Design,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Machine Learning,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Leadership,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Natural Language Processing (NLP),"  Sr. Director, Data Science
",LI308
Information Technology and Services,Law,"  Sr. Director, Data Science
",LI308
Information Technology and Services,Master's Degree,"  Sr. Director, Data Science
",LI308
Computer Software,Python (Programming Language),"  Data Scientist
",LI309
Computer Software,Java,"  Data Scientist
",LI309
Computer Software,Life Sciences,"  Data Scientist
",LI309
Computer Software,Apache Spark,"  Data Scientist
",LI309
Computer Software,Agile Methodologies,"  Data Scientist
",LI309
Computer Software,Machine Learning,"  Data Scientist
",LI309
Computer Software,Sales Operations,"  Data Scientist
",LI309
Computer Software,Strategy,"  Data Scientist
",LI309
Computer Software,Databases,"  Data Scientist
",LI309
Computer Software,Testing,"  Data Scientist
",LI309
Computer Software,Master's Degree,"  Data Scientist
",LI309
Marketing and Advertising,Python (Programming Language),"  Lead Data Scientist
",LI310
Marketing and Advertising,Analytical Skills,"  Lead Data Scientist
",LI310
Marketing and Advertising,Data Science,"  Lead Data Scientist
",LI310
Marketing and Advertising,Analytics,"  Lead Data Scientist
",LI310
Marketing and Advertising,Distributed Systems,"  Lead Data Scientist
",LI310
Marketing and Advertising,Statistics,"  Lead Data Scientist
",LI310
Marketing and Advertising,Storytelling,"  Lead Data Scientist
",LI310
Marketing and Advertising,Communication,"  Lead Data Scientist
",LI310
Marketing and Advertising,Machine Learning,"  Lead Data Scientist
",LI310
Marketing and Advertising,Business Strategy,"  Lead Data Scientist
",LI310
Retail,Analytical Skills,"  Senior Data Scientist
",LI311
Retail,Statistics,"  Senior Data Scientist
",LI311
Retail,Internal Audit,"  Senior Data Scientist
",LI311
Retail,Performance Management,"  Senior Data Scientist
",LI311
Retail,Communication,"  Senior Data Scientist
",LI311
Retail,SAS,"  Senior Data Scientist
",LI311
Retail,Financial Analysis,"  Senior Data Scientist
",LI311
Retail,Business Analysis,"  Senior Data Scientist
",LI311
Retail,Economics,"  Senior Data Scientist
",LI311
Retail,Marketing,"  Senior Data Scientist
",LI311
Retail,Bachelor's Degree,"  Senior Data Scientist
",LI311
Computer Software,Python (Programming Language),"  Data Scientist
",LI312
Computer Software,SQL,"  Data Scientist
",LI312
Computer Software,Data Analysis,"  Data Scientist
",LI312
Computer Software,Statistics,"  Data Scientist
",LI312
Computer Software,Insurance,"  Data Scientist
",LI312
Computer Software,Communication,"  Data Scientist
",LI312
Computer Software,Cross-functional Team Leadership,"  Data Scientist
",LI312
Computer Software,Leadership,"  Data Scientist
",LI312
Computer Software,Economics,"  Data Scientist
",LI312
Computer Software,Databases,"  Data Scientist
",LI312
Computer Software,Bachelor's Degree,"  Data Scientist
",LI312
Internet,Python (Programming Language),"  Senior Data Scientist
",LI313
Internet,SQL,"  Senior Data Scientist
",LI313
Internet,Data Science,"  Senior Data Scientist
",LI313
Internet,Statistics,"  Senior Data Scientist
",LI313
Internet,Research,"  Senior Data Scientist
",LI313
Internet,E-commerce,"  Senior Data Scientist
",LI313
Internet,Advertising,"  Senior Data Scientist
",LI313
Internet,Communication,"  Senior Data Scientist
",LI313
Internet,Data Conversion,"  Senior Data Scientist
",LI313
Internet,Problem Solving,"  Senior Data Scientist
",LI313
Internet,Doctor of Philosophy,"  Senior Data Scientist
",LI313
Computer Software,Python (Programming Language),"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,R,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Reinforcement Learning,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Virtualization,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Statistical Modeling,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Engineering,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Artificial Intelligence (AI),"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Machine Learning,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Predictive Modeling,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Algorithms,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Computer Software,Master's Degree,"  Data Scientist (Multiple Levels) Adaptive Intelligent Applications (AI, Machine Learning, Predictive Modelling)-180015VS
",LI314
Financial Services,Capital Markets,"  Data Scientist
",LI315
Financial Services,Financial Services,"  Data Scientist
",LI315
Financial Services,Research,"  Data Scientist
",LI315
Financial Services,Statistics,"  Data Scientist
",LI315
Financial Services,Agile Methodologies,"  Data Scientist
",LI315
Financial Services,Machine Learning,"  Data Scientist
",LI315
Financial Services,Rapid Prototyping,"  Data Scientist
",LI315
Financial Services,Asset Management,"  Data Scientist
",LI315
Financial Services,Core Banking,"  Data Scientist
",LI315
Financial Services,Apache,"  Data Scientist
",LI315
Financial Services,Bachelor's Degree,"  Data Scientist
",LI315
Insurance,Data Science,"  Data Scientist
",LI316
Insurance,Business,"  Data Scientist
",LI316
Insurance,Research,"  Data Scientist
",LI316
Insurance,Legal Liability,"  Data Scientist
",LI316
Insurance,Insurance,"  Data Scientist
",LI316
Insurance,Workers Compensation,"  Data Scientist
",LI316
Insurance,Actuarial Science,"  Data Scientist
",LI316
Insurance,Underwriting,"  Data Scientist
",LI316
Insurance,Predictive Modeling,"  Data Scientist
",LI316
Insurance,Web Analytics,"  Data Scientist
",LI316
Insurance,Doctor of Philosophy,"  Data Scientist
",LI316
Staffing and Recruiting,Python (Programming Language),"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Management,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Data Science,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Research,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Java,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Machine Learning,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,"Extract, Transform, Load (ETL)","  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Recruiting,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Quantitative Investing,"  Senior Data Science Recruiter
",LI317
Staffing and Recruiting,Training,"  Senior Data Science Recruiter
",LI317
Information Technology and Services,Python (Programming Language),"  Junior Data Scientist - Top Secret clearance required
",LI318
Information Technology and Services,Data Mining,"  Junior Data Scientist - Top Secret clearance required
",LI318
Information Technology and Services,Analytics,"  Junior Data Scientist - Top Secret clearance required
",LI318
Information Technology and Services,Statistics,"  Junior Data Scientist - Top Secret clearance required
",LI318
Information Technology and Services,Intelligence,"  Junior Data Scientist - Top Secret clearance required
",LI318
Information Technology and Services,Scientists,"  Junior Data Scientist - Top Secret clearance required
",LI318
